trans_id,date,card,account,account_valid_to,client,last_name,first_name,patronymic,date_of_birth,passport,passport_valid_to,phone,oper_type,amount,oper_result,terminal,terminal_type,city,address
459271255,01/05/2020 03:01:00,59167007867209519080,40817810000001502044,6/8/2038,3-51785,Чашко,Павел,Сергеевич,5/12/1953,1274741234,7/8/2021,+79723465526,Оплата,41409.17,Успешно,POS57136,POS,Ивантеевка,"Ивантеевка, ул. Подлесная, д. 60"
459271256,01/05/2020 03:01:33,41440646687592011030,40817810000005965801,7/7/2029,6-13938,Наранов,Константин,Иванович,12/14/1948,2023060665,5/25/2029,+79729384491,Пополнение,66562.21,Успешно,POS55762,POS,Талица,"Талица, ул. Мишина Михаила, д. 86"
459271257,01/05/2020 03:02:58,44967850316174724193,40817810000007954020,7/2/2039,6-13938,Наранов,Константин,Иванович,12/14/1948,2023060665,5/25/2029,+79729384491,Снятие,71481.19,Отказ,POS64475,POS,Вичуга,"Вичуга, ул. Котляревского, д. 100"
459271258,01/05/2020 03:05:14,55425899015452603952,40817810000006612909,11/23/2028,1-67071,Омелюшкин,Никита,Евгеньевич,2/22/1984,5074120512,7/25/2036,+79599551193,Оплата,90309.57,Успешно,ATM94002,ATM,Хадыженск,"Хадыженск, ул. Кленовая, д. 88"
459271259,01/05/2020 03:06:34,56965152614841696354,40817810000004947064,6/27/2040,2-48299,Белохов,Михаил,Романович,10/19/1957,8778457371,2/14/2026,+79954610552,Снятие,90073.15,Отказ,POS93826,POS,Сухиничи,"Сухиничи, ул. Стельмаха Михаила, д. 24"
459271260,01/05/2020 03:08:40,42922182199073815988,40817810000007638666,11/18/2021,1-65344,Городиловский,Петр,Романович,5/20/1964,4593720565,4/6/2040,+79237254574,Снятие,43203.05,Отказ,POS16910,POS,Куса,"Куса, ул. Волгоградская, д. 17"
459271261,01/05/2020 03:09:28,45490309855662781207,40817810000009728843,7/4/2032,6-56198,Белохов,Павел,Николаевич,9/19/1948,2106438067,7/22/2033,+79450598125,Оплата,97847.34,Успешно,POS76241,POS,Мариинский Посад,"Мариинский Посад, ул. Юнкерова Николая, д. 96"
459271262,01/05/2020 03:10:59,46774069456627108808,40817810000003895440,5/24/2026,6-71621,Наранов,Антон,Андреевич,2/16/1978,3367869739,12/5/2028,+79985124886,Снятие,6293.99,Успешно,POS16910,POS,Куса,"Куса, ул. Волгоградская, д. 17"
459271263,01/05/2020 03:12:32,56891171151796341905,40817810000009400990,1/18/2031,2-20333,Комартин,Иван,Константинович,9/27/1940,5450128465,7/12/2033,+79336632104,Пополнение,10769.21,Успешно,POS91355,POS,Демидов,"Демидов, ул. Примеровская, д. 65"
459271264,01/05/2020 03:14:09,52758471193080937427,40817810000002095436,8/14/2028,5-29335,Петропуло,Игорь,Павлович,7/7/1977,1265721588,6/10/2025,+79454204196,Снятие,73622.66,Отказ,ATM95603,ATM,Снежинск,"Снежинск, ул. Митченко, д. 47"
459271265,01/05/2020 03:16:16,54828984825849593915,40817810000007399797,9/12/2038,4-93986,Штыкашов,Александр,Игоревич,6/28/1944,4623486057,6/2/2035,+79502333119,Пополнение,43549.32,Отказ,POS31141,POS,Лениногорск,"Лениногорск, ул. Базисная 2-ая, д. 71"
459271266,01/05/2020 03:18:22,52771433011474122524,40817810000001976265,10/3/2031,2-24355,Городиловский,Константин,Михаилович,10/25/1964,7933786291,5/10/2039,+79619233397,Пополнение,5522.41,Успешно,POS70407,POS,Бронницы,"Бронницы, ул. Семипалатинская, д. 50"
459271267,01/05/2020 03:19:31,44907257662599719047,40817810000005578978,3/8/2023,2-16291,Петропуло,Андрей,Александрович,6/14/1995,6790274012,1/10/2025,+79614356238,Снятие,78387.25,Успешно,POS70407,POS,Бронницы,"Бронницы, ул. Семипалатинская, д. 50"
459271268,01/05/2020 03:20:26,56513672832632505630,40817810000007136308,1/21/2030,5-29335,Петропуло,Игорь,Павлович,7/7/1977,1265721588,6/10/2025,+79454204196,Снятие,44900.95,Успешно,POS82543,POS,Белая Калитва,"Белая Калитва, ул. Шишковская, д. 46"
459271269,01/05/2020 03:21:14,54922643148985513437,40817810000001989896,3/25/2031,7-67401,Комартин,Валерий,Романович,3/12/1987,5614998719,3/10/2025,+79462161137,Оплата,88925.23,Успешно,POS16910,POS,Куса,"Куса, ул. Волгоградская, д. 17"
459271270,01/05/2020 03:22:20,58476382069029266010,40817810000006258422,3/6/2034,6-14693,Гладишкин,Александр,Михаилович,1/13/1996,7004798931,5/26/2035,+79239086361,Снятие,505.87,Отказ,POS94350,POS,Уссурийск,"Уссурийск, ул. Остапа Вишний, д. 37"
459271271,01/05/2020 03:24:38,42921254189605739441,40817810000001787946,7/22/2036,5-45744,Штыкашов,Кирилл,Кириллович,4/5/1951,8811877586,6/21/2033,+79326801532,Оплата,976.98,Отказ,ATM16730,ATM,Черкесск,"Черкесск, ул. Гинтовта, д. 56"
459271272,01/05/2020 03:26:00,55055386061347959155,40817810000008698621,9/27/2025,8-95170,Сноркин,Иван,Дмитриевич,11/9/1967,2873672645,7/26/2036,+79668999229,Пополнение,11416.34,Отказ,ATM91784,ATM,Ленинск,"Ленинск, ул. Рижская, д. 71"
459271273,01/05/2020 03:28:44,57951994584395947926,40817810000006662873,3/19/2036,6-87492,Комартин,Валерий,Дмитриевич,12/26/1979,8084740583,4/13/2033,+79533765239,Пополнение,83160.98,Успешно,ATM94002,ATM,Хадыженск,"Хадыженск, ул. Кленовая, д. 88"
459271274,01/05/2020 03:30:07,57881064439940937817,40817810000006028162,1/25/2024,6-66509,Тепленко,Михаил,Кириллович,11/12/1965,4726387191,10/25/2029,+79817765776,Оплата,33642.43,Отказ,ATM93692,ATM,Кировград,"Кировград, ул. Кулибина, д. 38"
459271275,01/05/2020 03:32:26,52732809218719015320,40817810000006540814,9/24/2024,6-13938,Наранов,Константин,Иванович,12/14/1948,2023060665,5/25/2029,+79729384491,Оплата,55877.07,Отказ,POS73362,POS,Верхний Уфалей,"Верхний Уфалей, ул. Друйская, д. 100"
459271276,01/05/2020 03:33:49,52365537226718800367,40817810000009840065,4/8/2024,9-98099,Городиловский,Михаил,Антонович,1/17/1974,8307742530,10/8/2022,+79211450416,Снятие,98428.66,Успешно,ATM91784,ATM,Ленинск,"Ленинск, ул. Рижская, д. 71"
459271277,01/05/2020 03:34:23,58795066085234174485,40817810000008779240,9/9/2026,5-37951,Гладишкин,Никита,Валериевич,1/28/1930,3407932346,5/10/2029,+79556552427,Оплата,98451.8,Отказ,POS93205,POS,Поворино,"Поворино, ул. Примеровская, д. 50"
459271278,01/05/2020 03:35:59,56590767063521118989,40817810000008458581,2/13/2034,7-36658,Омелюшкин,Дмитрий,Никитович,4/2/1970,3638974875,6/4/2037,+79818522382,Оплата,72609.73,Отказ,POS57136,POS,Ивантеевка,"Ивантеевка, ул. Подлесная, д. 60"
459271279,01/05/2020 03:38:35,53501048863881936335,40817810000008771575,6/2/2035,6-14693,Гладишкин,Александр,Михаилович,1/13/1996,7004798931,5/26/2035,+79239086361,Снятие,73320.91,Успешно,ATM40216,ATM,Облучье,"Облучье, ул. Ирченко, д. 49"
459271280,01/05/2020 03:41:06,47412345533510136524,40817810000003436588,8/13/2023,6-56654,Юнцов,Игорь,Валериевич,11/6/1964,5564818710,10/28/2029,+79365300484,Пополнение,86935.99,Успешно,ATM48088,ATM,Чехов,"Чехов, ул. Трансформаторная, д. 64"
459271281,01/05/2020 03:43:29,59475461911069013841,40817810000004016889,6/10/2022,4-11318,Омелюшкин,Евгений,Кириллович,4/18/1989,2942912302,8/18/2023,+79235175107,Снятие,44205.77,Успешно,ATM92212,ATM,Димитровград,"Димитровград, ул. Курская, д. 7"
459271282,01/05/2020 03:44:16,45712258064493587919,40817810000004145270,5/5/2028,6-38940,Гладишкин,Сергей,Сергеевич,1/6/1963,8213995492,7/8/2026,+79890732455,Оплата,69987.1,Успешно,ATM82416,ATM,Красноуфимск,"Красноуфимск, ул. Старошишковская, д. 77"
459271283,01/05/2020 03:45:31,59538051059776166676,40817810000002882599,3/6/2026,7-71593,Бухарец,Антон,Сергеевич,3/12/1980,7722740007,5/16/2039,+79249514649,Пополнение,27621.4,Успешно,ATM48311,ATM,Полярный,"Полярный, ул. Седовцов, д. 93"
459271284,01/05/2020 03:47:58,48988809527119922625,40817810000008396326,12/12/2023,5-36031,Гуляков,Михаил,Александрович,6/9/1934,9600352239,5/24/2031,+79529669124,Пополнение,72909.18,Успешно,ATM82416,ATM,Красноуфимск,"Красноуфимск, ул. Старошишковская, д. 77"
459271285,01/05/2020 03:49:55,56565232545697865594,40817810000007726980,12/18/2020,1-85045,Гуляков,Кирилл,Петрович,9/18/1996,4783507057,1/8/2023,+79698158422,Пополнение,70469.12,Успешно,POS66216,POS,Белев,"Белев, ул. Герцена, д. 42"
459271286,01/05/2020 03:51:32,57693087636441642889,40817810000002558347,11/7/2032,2-59480,Наранов,Валерий,Андреевич,3/3/1978,8878489751,11/21/2027,+79343537028,Оплата,2658.76,Успешно,POS55762,POS,Талица,"Талица, ул. Мишина Михаила, д. 86"
459271287,01/05/2020 03:53:59,49948799363749190508,40817810000008330336,4/23/2021,2-37437,Рубахов,Никита,Михаилович,5/20/1977,1817664821,9/15/2024,+79463620365,Оплата,58640.71,Отказ,ATM56696,ATM,Верхний Уфалей,"Верхний Уфалей, ул. Вересневая, д. 39"
459271288,01/05/2020 03:56:21,57343747251880666100,40817810000009636559,3/24/2031,2-59480,Наранов,Валерий,Андреевич,3/3/1978,8878489751,11/21/2027,+79343537028,Оплата,55382.92,Успешно,POS20393,POS,Тара,"Тара, ул. Уральская, д. 39"
459271289,01/05/2020 03:57:20,44868468521994778096,40817810000005855983,3/6/2034,6-13938,Наранов,Константин,Иванович,12/14/1948,2023060665,5/25/2029,+79729384491,Снятие,96628.32,Отказ,ATM17215,ATM,Чита,"Чита, ул. Газовая, д. 92"
459271290,01/05/2020 03:59:33,57762896807815036433,40817810000003472034,7/6/2024,2-27755,Городиловский,Василий,Олегович,6/11/1998,6277406059,8/9/2034,+79982479830,Снятие,52417.18,Отказ,POS98042,POS,Шарыпово,"Шарыпово, ул. Космонавтов, д. 22"
459271291,01/05/2020 04:02:23,45218968559809961854,40817810000002609296,2/11/2028,8-94990,Поджарый,Павел,Александрович,6/24/1953,6437518744,12/2/2032,+79623080462,Снятие,85260.54,Успешно,ATM98530,ATM,Усолье-Сибирское,"Усолье-Сибирское, ул. Рудаковская, д. 1"
459271292,01/05/2020 04:03:36,49816337037183305743,40817810000001674207,10/4/2026,5-37951,Гладишкин,Никита,Валериевич,1/28/1930,3407932346,5/10/2029,+79556552427,Снятие,53401.24,Отказ,ATM92212,ATM,Димитровград,"Димитровград, ул. Курская, д. 7"
459271293,01/05/2020 04:06:18,57181299334510036965,40817810000009805876,5/22/2026,3-72647,Крок,Константин,Иванович,11/19/1930,7449819770,11/1/2033,+79767935690,Оплата,34298.94,Успешно,POS66062,POS,Первомайск,"Первомайск, ул. Стадионная, д. 52"
459271294,01/05/2020 04:07:27,42873951908260870356,40817810000004537171,7/3/2031,5-37951,Гладишкин,Никита,Валериевич,1/28/1930,3407932346,5/10/2029,+79556552427,Пополнение,70612.75,Успешно,ATM16730,ATM,Черкесск,"Черкесск, ул. Гинтовта, д. 56"
459271295,01/05/2020 04:08:44,41512543527879535436,40817810000008045828,11/2/2020,2-48299,Белохов,Михаил,Романович,10/19/1957,8778457371,2/14/2026,+79954610552,Пополнение,6142.41,Успешно,POS75616,POS,Пустошка,"Пустошка, ул. Цюрупинская, д. 78"
459271296,01/05/2020 04:11:28,55660068048133717097,40817810000009027704,8/19/2035,2-57004,Хандрамайло,Владимир,Владимирович,1/22/1959,8081589114,9/12/2027,+79656652391,Снятие,22439.83,Успешно,POS60871,POS,Гороховец,"Гороховец, ул. Народовластия, д. 69"
459271297,01/05/2020 04:13:58,42779341746783593676,40817810000005472916,3/28/2028,6-38940,Гладишкин,Сергей,Сергеевич,1/6/1963,8213995492,7/8/2026,+79890732455,Пополнение,37825.5,Отказ,POS98042,POS,Шарыпово,"Шарыпово, ул. Космонавтов, д. 22"
459271298,01/05/2020 04:16:33,41857654862989828131,40817810000001417425,9/21/2032,6-47242,Белохов,Дмитрий,Дмитриевич,9/18/1947,5599490788,12/22/2022,+79531661301,Пополнение,84870.5,Отказ,ATM61912,ATM,Котлас,"Котлас, ул. Извозная, д. 62"
459271299,01/05/2020 04:17:22,48155736244249141958,40817810000001231111,8/6/2034,3-89804,Штыкашов,Павел,Александрович,6/1/1999,4098309799,5/25/2032,+79605011479,Оплата,35609.49,Отказ,ATM80373,ATM,Суджа,"Суджа, ул. Волкова Космонавта, д. 65"
459271300,01/05/2020 04:18:00,59934722013062207858,40817810000008833259,8/4/2038,6-71621,Наранов,Антон,Андреевич,2/16/1978,3367869739,12/5/2028,+79985124886,Пополнение,57552.44,Отказ,ATM69537,ATM,Пионерский,"Пионерский, ул. Осенняя, д. 79"
